  0.000000000	  1.718292037	 -0.015707963	  0.990000000
  0.001000000	  1.718292037	  0.000000000	  0.990000000
  0.002000000	  1.718292037	  0.000000000	  0.990000000
  0.003000000	  1.718292037	  0.000000000	  0.990000000
  0.004000000	  1.718292037	  0.000000000	  0.990000000
  0.005000000	  1.718292037	  0.000000000	  0.954566058
  0.006000000	  1.718292037	  0.000000000	  0.812005712
  0.007000000	  1.718292037	  0.000000000	  0.700112476
  0.008000000	  1.718292037	  0.000000000	  0.609892397
  0.009000000	  1.718292037	  0.000000000	  0.536126216
  0.010000000	  1.718292037	  0.000000000	  0.475389571
  0.011000000	  1.718292037	  0.000000000	  0.425207765
  0.012000000	  1.718292037	  0.000000000	  0.383676208
  0.013000000	  1.718292037	  0.000000000	  0.349275303
  0.014000000	  1.718292037	  0.000000000	  0.320769264
  0.015000000	  1.718292037	  0.000000000	  0.297143311
  0.016000000	  1.718292037	  0.000000000	  0.277560124
  0.017000000	  1.718292037	  0.000000000	  0.261327168
  0.018000000	  1.718292037	  0.000000000	  0.247870988
  0.019000000	  1.718292037	  0.000000000	  0.236716474
  0.020000000	  1.718292037	  0.000000000	  0.227469876
  0.021000000	  1.718292037	  0.000000000	  0.219804838
  0.022000000	  1.718292037	  0.000000000	  0.213450837
  0.023000000	  1.718292037	  0.000000000	  0.208183629
  0.024000000	  1.718292037	  0.000000000	  0.203817326
  0.025000000	  1.718292037	  0.000000000	  0.200197837
  0.026000000	  1.718292037	  0.000000000	  0.197197427
  0.027000000	  1.718292037	  0.000000000	  0.194710207
  0.028000000	  1.718292037	  0.000000000	  0.192648402
  0.029000000	  1.718292037	  0.000000000	  0.190939248
  0.030000000	  1.718292037	  0.000000000	  0.189522429
  0.031000000	  1.718292037	  0.000000000	  0.188347943
  0.032000000	  1.718292037	  0.000000000	  0.187374340
  0.033000000	  1.718292037	  0.000000000	  0.186567264
  0.034000000	  1.718292037	  0.000000000	  0.185898229
  0.035000000	  1.718292037	  0.000000000	  0.185343627
  0.036000000	  1.718292037	  0.000000000	  0.184883883
  0.037000000	  1.718292037	  0.000000000	  0.184502775
  0.038000000	  1.718292037	  0.000000000	  0.184186851
  0.039000000	  1.718292037	  0.000000000	  0.183924963
  0.040000000	  1.718292037	  0.000000000	  0.183707868
  0.041000000	  1.718292037	  0.000000000	  0.183527905
  0.042000000	  1.718292037	  0.000000000	  0.183378724
  0.043000000	  1.718292037	  0.000000000	  0.183255058
  0.044000000	  1.718292037	  0.000000000	  0.183152544
  0.045000000	  1.718292037	  0.000000000	  0.183067564
  0.046000000	  1.718292037	  0.000000000	  0.182997119
  0.047000000	  1.718292037	  0.000000000	  0.182938723
  0.048000000	  1.718292037	  0.000000000	  0.182890315
  0.049000000	  1.718292037	  0.000000000	  0.182850187
  0.050000000	  1.718292037	  0.000000000	  0.182816922
  0.051000000	  1.718292037	  0.000000000	  0.182789347
  0.052000000	  1.718292037	  0.000000000	  0.182766488
  0.053000000	  1.718292037	  0.000000000	  0.182747539
  0.054000000	  1.718292037	  0.000000000	  0.182731831
  0.055000000	  1.718292037	  0.000000000	  0.182718810
  0.056000000	  1.718292037	  0.000000000	  0.182708016
  0.057000000	  1.718292037	  0.000000000	  0.182699068
  0.058000000	  1.718292037	  0.000000000	  0.182691651
  0.059000000	  1.718292037	  0.000000000	  0.182685502
  0.060000000	  1.718292037	  0.000000000	  0.182680405
  0.061000000	  1.718292037	  0.000000000	  0.182676180
  0.062000000	  1.718292037	  0.000000000	  0.182672677
  0.063000000	  1.718292037	  0.000000000	  0.182669774
  0.064000000	  1.718292037	  0.000000000	  0.182667367
  0.065000000	  1.718292037	  0.000000000	  0.182665372
  0.066000000	  1.718292037	  0.000000000	  0.182663718
  0.067000000	  1.718292037	  0.000000000	  0.182662347
  0.068000000	  1.718292037	  0.000000000	  0.182661210
  0.069000000	  1.718292037	  0.000000000	  0.182660268
  0.070000000	  1.718292037	  0.000000000	  0.182659487
  0.071000000	  1.718292037	  0.000000000	  0.182658839
  0.072000000	  1.718292037	  0.000000000	  0.182658303
  0.073000000	  1.718292037	  0.000000000	  0.182657858
  0.074000000	  1.718292037	  0.000000000	  0.182657489
  0.075000000	  1.718292037	  0.000000000	  0.182657183
  0.076000000	  1.718292037	  0.000000000	  0.182656930
  0.077000000	  1.718292037	  0.000000000	  0.182656720
  0.078000000	  1.718292037	  0.000000000	  0.182656546
  0.079000000	  1.718292037	  0.000000000	  0.182656401
  0.080000000	  1.718292037	  0.000000000	  0.182656282
  0.081000000	  1.718292037	  0.000000000	  0.182656182
  0.082000000	  1.718292037	  0.000000000	  0.182656100
  0.083000000	  1.718292037	  0.000000000	  0.182656032
  0.084000000	  1.718292037	  0.000000000	  0.182655976
